value_ns,percentile,cumulative_count
49567.0,99.955820,2081475
49599.0,99.955868,2081476
49631.0,99.955916,2081477
49663.0,99.956012,2081479
49695.0,99.956060,2081480
49727.0,99.956108,2081481
49759.0,99.956204,2081483
49823.0,99.956348,2081486
49887.0,99.956444,2081488
49919.0,99.956492,2081489
49983.0,99.956540,2081490
50015.0,99.956588,2081491
50047.0,99.956636,2081492
50079.0,99.956733,2081494
50271.0,99.956781,2081495
50367.0,99.956829,2081496
50431.0,99.956877,2081497
50591.0,99.956925,2081498
50719.0,99.956973,2081499
50751.0,99.957021,2081500
50815.0,99.957069,2081501
51007.0,99.957117,2081502
51071.0,99.957165,2081503
51135.0,99.957213,2081504
51487.0,99.957261,2081505
51583.0,99.957309,2081506
51647.0,99.957357,2081507
51743.0,99.957405,2081508
51775.0,99.957453,2081509
51935.0,99.957501,2081510
52063.0,99.957549,2081511
52511.0,99.957597,2081512
52575.0,99.957645,2081513
52607.0,99.957693,2081514
52639.0,99.957741,2081515
52671.0,99.957837,2081517
52831.0,99.957885,2081518
52863.0,99.957981,2081520
53023.0,99.958077,2081522
53119.0,99.958173,2081524
53343.0,99.958221,2081525
53535.0,99.958269,2081526
53567.0,99.958317,2081527
53695.0,99.958365,2081528
53855.0,99.958413,2081529
53919.0,99.958461,2081530
54079.0,99.958509,2081531
54143.0,99.958557,2081532
54207.0,99.958701,2081535
54239.0,99.958797,2081537
54367.0,99.958990,2081541
54399.0,99.959038,2081542
54495.0,99.959086,2081543
54527.0,99.959134,2081544
54559.0,99.959182,2081545
54591.0,99.959374,2081549
54655.0,99.959470,2081551
54687.0,99.959518,2081552
54719.0,99.959614,2081554
54751.0,99.959854,2081559
54783.0,99.959902,2081560
54815.0,99.960286,2081568
54847.0,99.960526,2081573
54879.0,99.960622,2081575
54911.0,99.960718,2081577
54943.0,99.960862,2081580
55007.0,99.961054,2081584
55039.0,99.961247,2081588
55071.0,99.961343,2081590
55103.0,99.961439,2081592
55135.0,99.961535,2081594
55199.0,99.961679,2081597
55231.0,99.961967,2081603
55263.0,99.962063,2081605
55295.0,99.962255,2081609
55327.0,99.962591,2081616
55359.0,99.962783,2081620
55391.0,99.963167,2081628
55423.0,99.963504,2081635
55455.0,99.963792,2081641
55487.0,99.964080,2081647
55519.0,99.964272,2081651
55551.0,99.964608,2081658
55583.0,99.965184,2081670
55615.0,99.965568,2081678
55647.0,99.965761,2081682
55679.0,99.966049,2081688
55711.0,99.966289,2081693
55743.0,99.966529,2081698
55775.0,99.966577,2081699
55807.0,99.967105,2081710
55839.0,99.967633,2081721
55871.0,99.968306,2081735
55903.0,99.968642,2081742
55935.0,99.968930,2081748
55967.0,99.969314,2081756
55999.0,99.969554,2081761
56031.0,99.969986,2081770
56063.0,99.970227,2081775
56095.0,99.970515,2081781
56127.0,99.970899,2081789
56159.0,99.971187,2081795
56191.0,99.971619,2081804
56223.0,99.972099,2081814
56255.0,99.972195,2081816
56287.0,99.972436,2081821
56319.0,99.972772,2081828
56351.0,99.973012,2081833
56383.0,99.973156,2081836
56415.0,99.973300,2081839
56447.0,99.973588,2081845
56479.0,99.973828,2081850
56511.0,99.974164,2081857
56543.0,99.974308,2081860
56575.0,99.974549,2081865
56607.0,99.974597,2081866
56639.0,99.974789,2081870
56671.0,99.975029,2081875
56703.0,99.975173,2081878
56735.0,99.975461,2081884
56767.0,99.975509,2081885
56799.0,99.975701,2081889
56831.0,99.975893,2081893
56863.0,99.975989,2081895
56895.0,99.976085,2081897
56927.0,99.976229,2081900
56959.0,99.976421,2081904
56991.0,99.976613,2081908
57023.0,99.976710,2081910
57055.0,99.976854,2081913
57087.0,99.976998,2081916
57119.0,99.977094,2081918
57183.0,99.977190,2081920
57247.0,99.977238,2081921
57279.0,99.977334,2081923
57311.0,99.977478,2081926
57343.0,99.977574,2081928
57375.0,99.977670,2081930
57407.0,99.977718,2081931
57439.0,99.977766,2081932
57471.0,99.977814,2081933
57535.0,99.977862,2081934
57567.0,99.977910,2081935
57599.0,99.978006,2081937
57663.0,99.978102,2081939
57727.0,99.978150,2081940
57791.0,99.978198,2081941
57887.0,99.978294,2081943
57951.0,99.978438,2081946
58079.0,99.978486,2081947
58111.0,99.978534,2081948
58175.0,99.978678,2081951
58271.0,99.978726,2081952
58303.0,99.978774,2081953
58367.0,99.978822,2081954
58431.0,99.978870,2081955
58495.0,99.978919,2081956
58527.0,99.978967,2081957
58559.0,99.979015,2081958
58591.0,99.979063,2081959
58719.0,99.979111,2081960
58815.0,99.979159,2081961
58911.0,99.979255,2081963
58943.0,99.979351,2081965
59007.0,99.979399,2081966
59103.0,99.979447,2081967
59167.0,99.979495,2081968
59199.0,99.979543,2081969
59231.0,99.979591,2081970
59295.0,99.979639,2081971
59455.0,99.979687,2081972
59487.0,99.979735,2081973
59647.0,99.979783,2081974
59679.0,99.979831,2081975
59711.0,99.979879,2081976
59775.0,99.979927,2081977
59999.0,99.979975,2081978
60095.0,99.980023,2081979
60383.0,99.980071,2081980
60511.0,99.980119,2081981
60895.0,99.980167,2081982
61119.0,99.980263,2081984
61183.0,99.980359,2081986
61215.0,99.980407,2081987
61375.0,99.980455,2081988
61439.0,99.980503,2081989
61471.0,99.980551,2081990
61855.0,99.980599,2081991
62207.0,99.980647,2081992
62303.0,99.980695,2081993
62399.0,99.980743,2081994
62463.0,99.980791,2081995
